team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Dynamo Moscow,Krasnodar,1.323750020914101,1.1292669559206812,True,2.458409758425443e-13,Dynamo Moscow,Krasnodar,1.581019147282522,1.1783171355786528,True,5.973530439848875e-12
Ural,CSKA Moscow,0.9913888583536177,1.3228004855063995,True,1.2346282471329476e-10,Ural,CSKA Moscow,0.7425587575432891,1.1368871850222417,True,7.507143415156459e-10
Pari NN,Zenit,0.8863279093310625,1.9384704091364562,True,1.889481250241268e-10,Pari NN,Zenit,0.7239070888113618,1.5672490328950723,True,2.9595465987439018e-09
Akhmat Grozny,Krylya Sovetov,1.751372741415398,1.0035514767029925,True,1.532860985001509e-10,Akhmat Grozny,Krylya Sovetov,1.3027338979477954,0.9733545771501987,True,8.154971623055643e-10
Lokomotiv Moscow,Rubin Kazan,1.8064125738358112,0.9153781143352977,True,4.867204243514701e-13,Lokomotiv Moscow,Rubin Kazan,1.627545242074279,0.9396733764098355,True,5.082949538818106e-12
Spartak Moscow,Orenburg,1.9684264164073135,0.8759652915850242,True,1.994172560268489e-10,Spartak Moscow,Orenburg,2.143827027887374,1.1156148951339224,True,1.2952125802143125e-11
FK Rostov,Fakel Voronezh,1.806272404490919,0.7358262850069234,True,1.2857543599414164e-09,FK Rostov,Fakel Voronezh,1.1184111283572018,0.752826829858622,True,6.264324583160186e-11
Sochi,Baltika,1.792812340305788,0.8331380955830081,True,3.0154401061823855e-11,Sochi,Baltika,1.2748767537415795,0.8636291977917805,True,1.4146880839394168e-09
Ural,Pari NN,1.2385713004417478,0.7705930523391071,True,2.133367897820834e-09,Ural,Pari NN,1.1938878836445022,0.6603668296144691,True,2.62696522608901e-10
Krylya Sovetov,Dynamo Moscow,1.4969169910527929,1.069690845245982,True,1.1166379567740748e-10,Krylya Sovetov,Dynamo Moscow,1.2457451335416803,1.1460983283980368,True,4.490744578006854e-12
FK Rostov,Zenit,0.8731716059620352,1.75835931487205,True,3.6175466729854843e-11,FK Rostov,Zenit,0.8103819921320029,1.309725533044407,True,5.245240510721985e-10
Rubin Kazan,Orenburg,1.347970437535684,1.099674191346586,True,6.589249941590822e-12,Rubin Kazan,Orenburg,1.534791118356246,1.1270625874374964,True,9.156463376652067e-12
Krasnodar,Sochi,1.542206034429956,0.9843919074155744,True,1.2763837023093433e-09,Krasnodar,Sochi,1.507438823008044,0.8564031687006581,True,1.1025326061550209e-12
Fakel Voronezh,Lokomotiv Moscow,1.3080207846948861,1.2983555386122316,True,1.2272750127058e-13,Fakel Voronezh,Lokomotiv Moscow,1.1858455070576768,1.1944016311835643,True,4.266064902510607e-12
Akhmat Grozny,CSKA Moscow,1.0880417863798562,1.4636297682549713,True,8.861426555278009e-12,Akhmat Grozny,CSKA Moscow,0.9254377969248253,1.1886379810802392,True,5.577533133127577e-11
Spartak Moscow,Baltika,2.3709613679857426,0.828143110743874,True,2.918452030774596e-10,Spartak Moscow,Baltika,2.031701199057276,0.8636823831530493,True,9.977738430381656e-10
Krasnodar,Pari NN,1.9513358742977094,0.921248059644585,True,8.902581607227672e-10,Krasnodar,Pari NN,1.7925257376108654,0.6121782470077055,True,2.6222972697198996e-11
CSKA Moscow,Lokomotiv Moscow,1.2820608845289325,1.1180402714399176,True,4.361457879420204e-12,CSKA Moscow,Lokomotiv Moscow,1.7868116426770122,1.023322438561557,True,3.0266148524618675e-10
Krylya Sovetov,FK Rostov,1.2077561647229327,1.086883741716301,True,2.307642776890944e-12,Krylya Sovetov,FK Rostov,1.2869944656484744,0.9721024167901736,True,2.5099472805477623e-10
Rubin Kazan,Spartak Moscow,1.1571628346885185,1.4826665129116283,True,2.0764875467443e-15,Rubin Kazan,Spartak Moscow,1.1101818968368284,1.5381233217122197,True,2.858141697288014e-10
Orenburg,Ural,1.440590540880015,1.1474487790237822,True,1.558612676912505e-09,Orenburg,Ural,1.4242200183960196,1.1759997631288945,True,3.753999296150149e-10
Sochi,Akhmat Grozny,1.4056049837749547,1.0116265390035493,True,2.251665415688923e-12,Sochi,Akhmat Grozny,1.4035750638744584,1.0544893986947987,True,5.15501377359237e-14
Baltika,Fakel Voronezh,1.2387812030874252,0.9603451443633557,True,6.201677794263041e-12,Baltika,Fakel Voronezh,1.3448594773779912,0.8573334183743189,True,2.4420047688038503e-11
Zenit,Dynamo Moscow,2.432099227645455,1.0597851090094588,True,1.837368826238165e-12,Zenit,Dynamo Moscow,1.5811978846554822,1.0099214894783701,True,1.997415265761955e-09
Ural,Spartak Moscow,1.1678574642527595,1.2402143551544602,True,8.189158678140287e-12,Ural,Spartak Moscow,0.9392470511335881,1.225365993804117,True,7.718228641444644e-11
Orenburg,Krasnodar,1.3582262837228396,1.500109287444875,True,7.46696839461461e-12,Orenburg,Krasnodar,1.1721766672230394,1.682965457331987,True,2.688825672518199e-11
Lokomotiv Moscow,Krylya Sovetov,1.5984403884629117,1.2486671095547417,True,1.6695689860018187e-11,Lokomotiv Moscow,Krylya Sovetov,1.869316529763538,1.101793291540731,True,1.7267088633704918e-13
FK Rostov,Rubin Kazan,1.3272281005404412,1.021756136833978,True,6.265108653309969e-10,FK Rostov,Rubin Kazan,1.4524409131779612,0.8531614441076979,True,7.715912466458938e-10
Zenit,Fakel Voronezh,2.253705538633082,0.9144320492364539,True,2.955782633107115e-10,Zenit,Fakel Voronezh,2.0787049853636956,0.6717655270717228,True,6.754390649300848e-10
