team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Rosario Central,Argentinos Jrs,0.8585405772446097,0.9881695656209137,True,3.718760927547825e-12,Rosario Central,Argentinos Jrs,0.8081442838603357,0.9648745942004042,True,1.5347596952702312e-10
Defensa y Justicia,Huracan,0.9896853493500885,0.9596816055200698,True,1.110985462885274e-11,Defensa y Justicia,Huracan,0.7984920788719845,0.971768878730412,True,1.244657447366963e-10
Talleres Cordoba,Independiente,1.150674094125925,0.7943207146997324,True,1.9705680741666224e-10,Talleres Cordoba,Independiente,1.0864262450119964,0.7360778410818045,True,2.5819886089650332e-11
San Lorenzo,Arsenal Sarandi,1.2711122996579063,0.6601225321793945,True,8.796289105070445e-11,San Lorenzo,Arsenal Sarandi,1.293667086342903,0.5031340297990496,True,8.342365459847726e-10
Estudiantes L.P.,Tigre,1.1407362123056966,0.9039892441431662,True,7.25659292267504e-12,Estudiantes L.P.,Tigre,1.0301506829756824,0.9861105137858966,True,1.1015245324392559e-11
Platense,Newells Old Boys,1.0005132094221165,0.9123698879382225,True,9.278851484700136e-12,Platense,Newells Old Boys,0.7925463131437348,0.8781917755672974,True,1.652495710222874e-10
Central Cordoba,River Plate,0.8998823328046659,1.4917746050317298,True,8.923533398434976e-10,Central Cordoba,River Plate,0.694100346274628,1.5186156843833223,True,7.310664040680286e-11
Racing Club,Belgrano,1.6314265807147854,0.5802704058442308,True,7.433172893812253e-11,Racing Club,Belgrano,1.6407749599334347,0.6130112274602971,True,1.7279147254201655e-12
Instituto,Sarmiento Junin,1.0271774076528157,0.7855114632542137,True,2.6882479148049582e-11,Instituto,Sarmiento Junin,1.145871974212644,0.6782330891760037,True,1.649605236597852e-10
Colon Santa Fe,Lanus,1.1005735917754484,0.8743843434710528,True,6.3680247616657485e-12,Colon Santa Fe,Lanus,1.0630241907703177,0.8380924990373781,True,2.317090321234968e-11
Boca Juniors,Atl. Tucuman,1.3603704543928776,0.6178049451688129,True,4.2193467997676736e-10,Boca Juniors,Atl. Tucuman,1.3715534995630458,0.6171950059369973,True,3.4335325460113266e-10
Barracas Central,Godoy Cruz,1.060951894998459,1.0230822769054824,True,1.2041616044359349e-11,Barracas Central,Godoy Cruz,1.0029901483666193,0.9484111499510988,True,1.0498656361664215e-11
Velez Sarsfield,Gimnasia L.P.,1.1812062155144356,0.8075711321691996,True,4.659631133233266e-12,Velez Sarsfield,Gimnasia L.P.,1.5809364040135647,0.5581107101483976,True,1.3378175167785298e-09
Banfield,Union de Santa Fe,1.1188468620817058,0.7843683219368153,True,2.311450774030106e-10,Banfield,Union de Santa Fe,0.9891713683647162,0.8347535307962707,True,6.314323728198125e-10
Tigre,Rosario Central,1.5698841131670762,0.7888160926572811,True,1.3346713600221926e-13,Tigre,Rosario Central,1.577663435093648,0.6639781805983069,True,1.4191427359552464e-11
Sarmiento Junin,Barracas Central,1.189270982686603,0.9109063636447191,True,3.61548022146927e-09,Sarmiento Junin,Barracas Central,1.294665401130478,0.6575588560265531,True,7.367312641631187e-11
Newells Old Boys,Velez Sarsfield,1.0115579217178365,0.788474720282067,True,8.423999640995522e-10,Newells Old Boys,Velez Sarsfield,0.8930076732668376,0.8930034678648809,True,1.0949423432688332e-10
Belgrano,River Plate,0.792030388763435,1.344690129831118,True,9.306249295669504e-10,Belgrano,River Plate,0.7576058052564059,1.3895816449977707,True,1.9738721052538577e-09
Arsenal Sarandi,Estudiantes L.P.,0.9766909984253778,0.9766804331597287,True,1.1926715037523887e-11,Arsenal Sarandi,Estudiantes L.P.,0.7575693054132339,1.1365610967328406,True,3.621348518043045e-10
