team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Den Bosch,Oss,1.6917837457710887,1.0215619167636607,True,2.1547257293964907e-14,Den Bosch,Oss,1.3824708743774745,1.2045669978902809,True,2.9667153986285186e-10
Dordrecht,NAC Breda,1.1460433842713085,1.4876122141332508,True,2.617539462256503e-14,Dordrecht,NAC Breda,0.9442064132879685,1.4485763527039373,True,5.221933440510735e-10
Cambuur,FC Emmen,1.1064106516778875,1.106393911312605,True,1.8697798418728138e-11,Cambuur,FC Emmen,1.532723894699817,0.9832753663280199,True,1.0128609732748367e-09
De Graafschap,Den Haag,1.6624315795135967,0.9669384111260456,True,2.2852851459194472e-12,De Graafschap,Den Haag,1.7649162053137106,1.1540512220329808,True,1.5606254297632173e-10
Roda,Helmond,1.7723126850841295,0.9411922625106646,True,1.7763854004903206e-13,Roda,Helmond,1.3990700489159191,0.8893868884812084,True,1.8785238552385367e-10
Groningen,Jong Ajax,1.8712623001152888,0.9903628603296852,True,4.267371452812451e-11,Groningen,Jong Ajax,2.233586913888985,1.010532919835294,True,1.9909248387412426e-11
Venlo,Maastricht,1.7090073901953027,0.9759383292086738,True,6.740935943804403e-11,Venlo,Maastricht,2.0006206529377026,1.0540821986480906,True,4.901414143388955e-13
Eindhoven FC,Willem II,1.3008193855044694,1.288024001342248,True,1.7500084854809632e-11,Eindhoven FC,Willem II,0.9858345102424252,1.3659015277121727,True,1.6325553940444487e-10
Jong AZ,Jong Utrecht,1.9626328909997854,0.8899423014637255,True,1.913697604130306e-11,Jong AZ,Jong Utrecht,1.945266777032605,1.1057609457464554,True,1.3853163503916026e-14
Jong PSV,Telstar,1.378609273542106,1.118326650306029,True,4.082551298697241e-11,Jong PSV,Telstar,1.2931471033997313,1.2931507860788285,True,1.1479685395909155e-10
FC Emmen,Venlo,1.9812242435725802,1.1203727250174718,True,5.892879685854941e-11,FC Emmen,Venlo,1.7988352914965031,1.0061870715172003,True,1.032044223851788e-15
Helmond,Den Bosch,1.5926246902323216,1.0328931211484818,True,2.0723995237963675e-12,Helmond,Den Bosch,1.7771351344710957,0.9051289095870209,True,4.8495540531933765e-14
Den Haag,Roda,1.4809836090375854,1.087546910094765,True,1.9107293905797263e-10,Den Haag,Roda,1.5392671129873026,1.1309739483012449,True,8.175688063623823e-12
Telstar,Cambuur,1.015494821438684,1.3660669851599696,True,5.795340921658746e-11,Telstar,Cambuur,1.1235090876342944,1.5327074554324134,True,2.1317686262170778e-10
Oss,Jong PSV,1.215470204895845,1.2214035735246493,True,2.2704303172001034e-11,Oss,Jong PSV,1.351970492285299,1.2596089732032723,True,3.743541422749356e-11
Willem II,Dordrecht,2.819344753833306,0.9446185996852698,True,1.1160209948597407e-11,Willem II,Dordrecht,2.580070531569823,0.8838591298438189,True,2.9689651407863817e-10
NAC Breda,Jong AZ,1.6706033471564377,1.0705027580741957,True,9.705667018028811e-11,NAC Breda,Jong AZ,1.7320407120117902,0.8508316447065294,True,3.2739049753808845e-10
Jong Utrecht,Groningen,0.9677601770635573,1.770951720909771,True,3.9767903143802277e-10,Jong Utrecht,Groningen,0.9537694484144821,1.964917300980304,True,1.743449650129871e-12
Jong Ajax,De Graafschap,1.5492616556537655,1.5381883198969328,True,4.306941809415502e-11,Jong Ajax,De Graafschap,1.5290580697161797,1.553771838732955,True,3.2000033418527126e-11
Venlo,Jong Utrecht,1.894750197431087,0.8771757853239284,True,1.6641893011848002e-10,Venlo,Jong Utrecht,1.9287682092846155,0.8787675420993993,True,5.467809267961284e-10
Roda,Oss,1.8483419528456597,1.1763815098864603,True,4.310050126491371e-10,Roda,Oss,1.975338525434278,0.8492970364114455,True,6.661691038015321e-10
Eindhoven FC,NAC Breda,1.58624260105704,1.213174013737631,True,1.3754758500124571e-11,Eindhoven FC,NAC Breda,1.3627636627216573,1.2878792207018663,True,2.6417628643684344e-10
Dordrecht,Maastricht,1.618746762375337,1.2900276114873765,True,1.913304586859587e-11,Dordrecht,Maastricht,1.8861304621656123,1.4064905518317778,True,3.048412808816639e-14
Den Bosch,Den Haag,1.1234758469279096,1.454161142700374,True,6.82234371584394e-11,Den Bosch,Den Haag,1.1609790074630475,1.496579733227343,True,1.1844157548495333e-11
De Graafschap,FC Emmen,1.236811591960313,1.1868599865647456,True,3.580057719994616e-11,De Graafschap,FC Emmen,1.3880389177671975,1.2575600924964414,True,8.194445269536375e-11
Cambuur,Jong Ajax,2.219971511644076,0.8273807142107864,True,1.944505785483447e-09,Cambuur,Jong Ajax,2.9602256336175605,0.9468901793901329,True,5.039971902053688e-10
Groningen,Willem II,1.6930430617935965,0.945876125859072,True,3.861476396598914e-11,Groningen,Willem II,1.3690826449531446,1.0049218506684396,True,1.160217571137024e-12
Jong AZ,Telstar,1.3830897945184155,1.062451179117249,True,8.398087391086625e-14,Jong AZ,Telstar,1.4941652898925393,1.15688558338069,True,1.657543701507579e-14
Jong PSV,Helmond,1.7572041268009078,1.1851300743207072,True,5.005141591267564e-10,Jong PSV,Helmond,1.206914229938956,1.2989406481017478,True,6.792688351024132e-12
Venlo,De Graafschap,1.2746222673797787,1.1998352863062083,True,8.25777484865527e-11,Venlo,De Graafschap,1.324910346525598,1.34683967077355,True,1.3624487463996064e-11
Oss,Groningen,1.0599991069282986,1.649055478441544,True,2.0473345673055762e-10,Oss,Groningen,0.8348318551142366,1.9362071000452716,True,7.843976394854345e-11
