team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Trebisov,Slovan Bratislava B,1.502653767415567,1.1139008794220036,True,1.0816615891975779e-10,Trebisov,Slovan Bratislava B,1.6292101294743633,1.3256956660905161,True,3.644654797021062e-13
D. Kubin,Zilina B,1.25802123114484,1.626257043274487,True,7.11358527661505e-11,D. Kubin,Zilina B,1.5614217281109828,1.6036411720847734,True,3.550466890885699e-11
FK Humenne,Komarno,1.0439099698801249,1.2153523526933998,True,5.109984202266509e-11,FK Humenne,Komarno,1.0166711522351264,1.186295067956199,True,4.996244038591782e-11
Spisska Nova Ves,Presov,0.9718989190247771,1.9496489480355148,True,1.836821364074583e-10,Spisska Nova Ves,Presov,1.0383454447889018,2.3254879167626386,True,1.1712762851961657e-10
Petrzalka,Pohronie,1.326905743999889,1.1829305698475223,True,2.686871820875909e-10,Petrzalka,Pohronie,1.2864611414683162,1.1912527763889824,True,7.322565514227629e-10
Puchov,Myjava,1.4770544084175101,1.1077686898410288,True,1.1188108888240888e-12,Puchov,Myjava,1.6152279308135842,1.0955031276815828,True,9.712858588564939e-12
Povazska Bystrica,Samorin,1.3829483736469135,1.2217253750901806,True,3.8888988779392023e-10,Povazska Bystrica,Samorin,1.1738992519262632,0.9420523871101645,True,5.356711827879658e-12
Malzenice,L. Mikulas,1.0979572979839676,1.8045052230922825,True,1.791653591364219e-10,Malzenice,L. Mikulas,1.3203608584905764,2.1885983257744983,True,3.3718850071575244e-10
Myjava,Trebisov,1.807363499128072,1.0143359794980336,True,2.3719445239344716e-10,Myjava,Trebisov,1.9794152344324925,0.8675076296931988,True,8.130324199426052e-10
Pohronie,D. Kubin,2.5343817432998623,1.6640221304089067,True,2.3461626315967307e-12,Pohronie,D. Kubin,2.357260129721414,1.1904738587699397,True,5.296206550782123e-13
Presov,L. Mikulas,1.5854716972562064,1.009380441641822,True,1.7641740334769754e-09,Presov,L. Mikulas,1.581867171719599,1.049024606213982,True,2.912406209052336e-11
Povazska Bystrica,Malzenice,2.0414707291635943,0.9121257826248726,True,1.0999167522216418e-09,Povazska Bystrica,Malzenice,1.9917569630794347,0.8807587251858201,True,3.164030011975253e-09
Komarno,Spisska Nova Ves,2.47072948621224,1.0247545252439914,True,2.3421862497455487e-12,Komarno,Spisska Nova Ves,2.516286638417244,0.6945063535849296,True,9.577648577931944e-11
Zilina B,FK Humenne,1.7500942527869348,1.2278971402719678,True,1.2246154720729816e-10,Zilina B,FK Humenne,1.8223143088217588,1.4188123238913217,True,5.126620965934422e-13
Slovan Bratislava B,Petrzalka,1.2597406831535969,1.30144744367909,True,1.9887621210199615e-10,Slovan Bratislava B,Petrzalka,1.196359998414046,1.3503747276880742,True,6.140937335149699e-12
Samorin,Puchov,1.6243992876932314,1.1080872683327223,True,5.614096612171526e-12,Samorin,Puchov,1.64466156647139,1.2282143234977698,True,2.3529449618054507e-11
D. Kubin,Slovan Bratislava B,1.4685480738335364,1.1607793218991933,True,7.803476751996964e-15,D. Kubin,Slovan Bratislava B,1.4923521368423054,0.9666515339193787,True,2.6954804324216527e-12
FK Humenne,Pohronie,1.5081989213907139,1.0861934311543238,True,7.35491530189959e-11,FK Humenne,Pohronie,1.3736309676194567,0.9325686737294803,True,1.3127283966653705e-11
Spisska Nova Ves,Zilina B,1.3561780539490704,1.7502931106796493,True,3.105738050097803e-13,Spisska Nova Ves,Zilina B,1.4933052599547487,1.6611768065519643,True,2.2286953170088934e-12
Trebisov,Samorin,1.3061851194776009,1.3784381239788148,True,2.787521064971509e-13,Trebisov,Samorin,1.2138166153405934,1.4380250584398881,True,6.085851556347191e-10
Puchov,Povazska Bystrica,1.7057971559734368,1.2670532226919007,True,2.557314579464877e-11,Puchov,Povazska Bystrica,2.129238456173679,1.3925072762831248,True,4.2318037774188405e-12
Komarno,L. Mikulas,1.3440716913491875,1.0537072399643928,True,4.2941369411425675e-10,Komarno,L. Mikulas,1.4330273386590697,0.9573679009300301,True,2.927173494083327e-11
Petrzalka,Myjava,1.6295763910041607,1.1176793332845663,True,4.77201847671785e-12,Petrzalka,Myjava,1.6667305558371717,1.0697414219434156,True,1.1206739489592526e-10
Malzenice,Presov,0.8669021153000264,1.9149273917750924,True,5.310669494705074e-10,Malzenice,Presov,0.5693215582827641,1.9403556887173627,True,5.913753772257571e-12
Myjava,D. Kubin,1.9573391086002785,1.2010457355329156,True,1.8490127185106356e-12,Myjava,D. Kubin,2.025660429796657,0.906674084802566,True,1.0363969384287405e-10
Pohronie,Spisska Nova Ves,2.1978998867265376,0.8604071016431124,True,2.7874357952490565e-10,Pohronie,Spisska Nova Ves,1.9276306604369606,0.8725027606200265,True,2.201462853038695e-09
Povazska Bystrica,Trebisov,1.8172420993684115,1.0667513930268098,True,2.860552074718072e-13,Povazska Bystrica,Trebisov,2.127227934263739,0.7569487872330659,True,1.075922363587662e-10
Puchov,Malzenice,2.2061655349741702,0.8792903205248186,True,1.1147053161633853e-11,Puchov,Malzenice,2.3379489301749565,0.8275869999343798,True,7.439845136290321e-10
Komarno,Presov,1.192326032801328,1.0382287864630657,True,4.69928601737244e-10,Komarno,Presov,1.285372250249384,0.9066900839162017,True,1.5348448008619844e-09
Zilina B,L. Mikulas,1.5073878812437687,1.3888585574314192,True,3.3579289828161627e-12,Zilina B,L. Mikulas,1.7021444534675112,1.568672574699263,True,1.639924506228308e-10
Slovan Bratislava B,FK Humenne,1.1368591945620101,1.2512906365279681,True,6.467622313826845e-11,Slovan Bratislava B,FK Humenne,1.318910074112879,1.2226382901700181,True,4.807650797774101e-10
Samorin,Petrzalka,1.6505195255832132,1.1123178212334488,True,1.9918380704863923e-12,Samorin,Petrzalka,1.8865626124335528,1.5673903318830193,True,1.766220536397494e-12
Pohronie,L. Mikulas,1.1847154704604792,1.443368813952109,True,1.3079540293141288e-12,Pohronie,L. Mikulas,1.1320701008013943,1.3482594607741427,True,1.5514297383159085e-12
D. Kubin,Samorin,1.2554935803385363,1.4366322659557682,True,3.0643372270289135e-11,D. Kubin,Samorin,1.2898775169587147,1.3200716868667532,True,1.767573299437717e-10
FK Humenne,Myjava,1.4918892341800385,1.079891516930247,True,3.920061485509326e-11,FK Humenne,Myjava,1.2793625354299,1.1009779758816785,True,3.998707550749116e-13
Spisska Nova Ves,Slovan Bratislava B,1.2525083332029456,1.4548732484590154,True,4.395720581826346e-11,Spisska Nova Ves,Slovan Bratislava B,1.05087152084115,1.126830717672588,True,2.8148247497079727e-11
Trebisov,Puchov,1.1674645718780732,1.5528606303273298,True,5.780806579902438e-11,Trebisov,Puchov,1.0006025874703175,1.7252373032958905,True,4.6829378046269257e-11
Presov,Zilina B,2.2194207538666553,1.1549605871999797,True,5.446545293983986e-12,Presov,Zilina B,2.2489191439231537,0.9742449690071271,True,5.350821774480862e-14
Petrzalka,Povazska Bystrica,1.6243673741673283,1.1697321513016954,True,1.1004769335271908e-11,Petrzalka,Povazska Bystrica,1.7523578603060872,1.0909546040579052,True,2.195867103852478e-14
Malzenice,Komarno,0.9992915979593264,1.9845581355830086,True,3.926081736496524e-14,Malzenice,Komarno,1.0331466727638792,1.7918419465435536,True,9.672623173482413e-11
Trebisov,Malzenice,1.5736586739128495,1.1178277952946243,True,1.2034695200722922e-10,Trebisov,Malzenice,1.4450963517550721,1.211183002133946,True,7.75710183700687e-10
Myjava,Spisska Nova Ves,2.014435225053232,0.9586359753747221,True,3.9145744762844007e-10,Myjava,Spisska Nova Ves,2.1824500626738783,0.9027694869736548,True,3.321405916577265e-09
