team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Nice,Lille,1.0100661051119535,1.2649661050846908,True,8.02380938579637e-11,Nice,Lille,1.2343678420059787,1.1007098873499,True,1.0837443782241939e-13
PSG,Lorient,2.9381648804868146,0.6840956799241722,True,3.072007306421999e-10,PSG,Lorient,2.0118265236510697,0.6903844619779083,True,6.010159911382385e-09
Marseille,Reims,1.9395693932341695,0.8021885912416461,True,5.818605305342619e-10,Marseille,Reims,1.4857520484141138,0.9760896611863701,True,4.4398448619412804e-11
Nantes,Toulouse,1.2589549871082257,0.9705859412561056,True,1.3624471489743498e-11,Nantes,Toulouse,1.0751580027500234,1.2542900657954439,True,2.69571531821419e-11
Strasbourg,Lyon,1.2168140655421806,1.2138243520800955,True,1.3846243082790367e-11,Strasbourg,Lyon,1.2867958256732464,1.2055022936663833,True,5.744856393891642e-11
Brest,Lens,0.853465265779272,1.4939839946222455,True,1.15777126250182e-09,Brest,Lens,0.8690507645445782,1.2333047593924364,True,1.2684621704750295e-10
Rennes,Metz,2.2235401085726645,0.6629838857268631,True,5.661292951956724e-10,Rennes,Metz,1.7939397693263273,0.904547662727463,True,2.0768561289485885e-13
Montpellier,Le Havre,1.1688143043788644,0.96939760829549,True,4.399508240182142e-09,Montpellier,Le Havre,1.561749526291995,0.7407117838789679,True,2.822594406634956e-13
Clermont,Monaco,1.036513909111785,1.36335059654239,True,1.7684937078524398e-11,Clermont,Monaco,1.1054140801878927,1.2798012003894048,True,7.916302699435227e-10
Metz,Marseille,0.9467584242642096,1.817594879583499,True,4.424534111504275e-09,Metz,Marseille,0.8847875405174441,1.6733882645646092,True,9.76054415273201e-10
Toulouse,PSG,1.1447398249201266,2.220270965961416,True,8.757630339068632e-11,Toulouse,PSG,0.9172680736397293,1.7293049493061243,True,6.310132489292055e-12
Lyon,Montpellier,1.8755363257695272,0.9361783512028816,True,1.3845923261683932e-12,Lyon,Montpellier,1.7283006946815564,1.145603328331777,True,2.8917080917577e-10
Reims,Clermont,1.7183615040754967,0.863723421763537,True,6.376121312987728e-10,Reims,Clermont,1.5153275283481602,0.8707808002361717,True,2.0141342170983694e-12
Monaco,Strasbourg,1.7074067415919063,0.8947632003865558,True,2.5724907145305348e-14,Monaco,Strasbourg,1.8323992764270156,1.0882407080058367,True,6.653965392737227e-13
Lorient,Nice,1.0465284114963642,1.2484101769908833,True,5.2142214619204484e-11,Lorient,Nice,0.943767875834697,1.2105834171634655,True,6.802215214472984e-11
Lille,Nantes,2.034897252553147,0.7180933307328184,True,1.2079939481315877e-10,Lille,Nantes,2.088445377197246,0.8021362383470886,True,8.720512256228436e-10
Lens,Rennes,1.4504488213120401,0.9659754270581412,True,3.079312943957692e-11,Lens,Rennes,1.275745511798543,1.116977298224146,True,3.719936735790335e-12
Le Havre,Brest,0.9872486173259959,1.020246058393186,True,1.4240641710159871e-11,Le Havre,Brest,0.9177240153136449,0.9443749129651686,True,4.154581875189964e-12
Nantes,Monaco,1.0814789488624257,1.3561472872538722,True,6.766228422396806e-11,Nantes,Monaco,0.9009425597353168,1.543167965222583,True,7.654788652184957e-10
PSG,Lens,1.8330826355494343,1.0278196998605669,True,2.1512609681939748e-16,PSG,Lens,1.8363121272159333,0.907824566395825,True,1.7015131362816678e-13
Marseille,Brest,2.2332361331855637,0.635587482517839,True,4.261998853708199e-10,Marseille,Brest,1.94428382438547,0.7777589014922758,True,2.9101789679087977e-11
Strasbourg,Toulouse,1.5930284152670218,0.9306070517607163,True,5.432368156373149e-11,Strasbourg,Toulouse,1.3299425262630886,0.9549334623007295,True,2.9795551934567173e-12
Rennes,Le Havre,1.9863441459759088,0.6790203589855888,True,4.736640615227607e-09,Rennes,Le Havre,1.8220868473265595,0.7191912218670098,True,1.0667924064169233e-11
Nice,Lyon,1.279607022946778,1.1550407064846004,True,4.410448745192319e-11,Nice,Lyon,1.47625748018149,1.0076010709585244,True,9.768846860230114e-11
Montpellier,Reims,1.2596295869947043,1.1368139768213124,True,8.335495365631277e-12,Montpellier,Reims,1.3683079137993825,1.102210943946269,True,7.339180847663458e-11
Lorient,Lille,0.8827394900162998,1.8304311658017853,True,8.08516973252158e-11,Lorient,Lille,0.9297704637129642,1.4804099092476992,True,6.912842635975664e-10
Clermont,Metz,1.6290716659636486,0.9204176252490736,True,8.63845704278662e-12,Clermont,Metz,1.4959601895417383,0.9178088069855207,True,7.788756178859026e-13
