team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Palmeiras,Cuiaba,2.4239680800155563,0.532155550806761,True,3.589231495002742e-10,Palmeiras,Cuiaba,2.131743658026928,0.6851270777491048,True,3.6760218587622796e-09
America MG,Fluminense,1.2052124560995614,1.067807642900632,True,2.6028098009585964e-11,America MG,Fluminense,1.1573078472928329,1.0447951994035891,True,3.5294737740377555e-09
Athletico-PR,Goias,1.8134321453500242,0.8748751404926088,True,8.680222419749394e-10,Athletico-PR,Goias,1.4908746671229647,0.5666804841600651,True,1.4465713986846788e-14
Fortaleza,Internacional,1.157637707744876,0.9025510901335706,True,6.575999136546915e-12,Fortaleza,Internacional,1.4436762038091064,0.8360999815091874,True,9.462693768134259e-10
Bragantino,Bahia,1.2703032239722036,0.9344753142350837,True,3.0781845417206456e-10,Bragantino,Bahia,1.511497847853696,0.8395383389168621,True,2.718331217560449e-09
Botafogo RJ,Sao Paulo,0.9899213630572553,0.9179530399653753,True,9.502264428650961e-12,Botafogo RJ,Sao Paulo,1.0976449756118918,0.9066736856041182,True,7.802001833170193e-12
Flamengo RJ,Coritiba,2.4664895502007442,0.5353776411871,True,7.808553429633203e-10,Flamengo RJ,Coritiba,2.0685793248308846,0.6378789168782575,True,6.394836439783909e-11
Atletico-MG,Vasco,1.9023067388485992,0.8132131878251571,True,1.7685492633228936e-11,Atletico-MG,Vasco,1.4425309504276118,0.7584729536562941,True,2.6322849431742552e-12
Gremio,Santos,1.7446823656207322,0.7986726917287965,True,8.34651313340867e-11,Gremio,Santos,1.4369826622540414,0.6843097006141744,True,2.999144168587176e-11
Corinthians,Cruzeiro,1.6347134991831,0.8199907074350232,True,1.0458011020638962e-11,Corinthians,Cruzeiro,1.4005417129502382,0.6720954457740869,True,2.3831499969962846e-10
Cuiaba,Bragantino,1.1748428436535405,0.9048941429490659,True,5.5116419804729824e-12,Cuiaba,Bragantino,1.022232237165845,0.9306571168782114,True,9.491071200873734e-12
Sao Paulo,America MG,1.636541656407181,0.730215298325369,True,1.461691482695147e-15,Sao Paulo,America MG,1.3399835006935157,0.7585847312412157,True,1.3862564641368639e-11
Fluminense,Athletico-PR,1.7744424737186004,0.9039647452697734,True,4.422664190745322e-14,Fluminense,Athletico-PR,1.7724570349931352,0.6056292252021134,True,9.498701829886208e-10
Vasco,Palmeiras,0.9788790082413215,1.2602291305631543,True,9.422593617706412e-11,Vasco,Palmeiras,0.910026127784626,1.1116852416649237,True,2.760585894384279e-11
Santos,Atletico-MG,0.9128722130921585,1.187576265682909,True,5.45203781958446e-11,Santos,Atletico-MG,0.8563976237888117,1.0882870322011413,True,1.272828254030389e-11
Internacional,Flamengo RJ,1.1327116240218877,1.2024472992655477,True,1.1681784695577675e-09,Internacional,Flamengo RJ,1.0854460326816304,1.0932490631321827,True,1.9391067243841706e-11
Cruzeiro,Gremio,1.1861123245846654,0.9753176124724932,True,2.0593750666104712e-09,Cruzeiro,Gremio,1.1576154546392394,0.9310020661807571,True,6.366723586859484e-12
Coritiba,Fortaleza,0.952100031174769,1.0048986485554015,True,1.3431103223630304e-11,Coritiba,Fortaleza,1.03372166961346,0.9947639456302216,True,1.1254403188500416e-11
Goias,Corinthians,0.8933570733718245,1.0086417832623404,True,7.589793050993744e-12,Goias,Corinthians,0.8077399820009249,0.9487148808033861,True,3.7104771083354785e-11
Bahia,Botafogo RJ,1.3219255043653375,1.0098988414718373,True,7.343369290578686e-10,Bahia,Botafogo RJ,1.2671573921747221,0.827840547669324,True,9.063227605194517e-10
Fortaleza,Fluminense,1.0985945809693067,1.0773497047797573,True,1.6432423392277867e-11,Fortaleza,Fluminense,1.2549951109486333,0.8667729075158873,True,4.021192730895983e-10
Coritiba,Sao Paulo,1.0386428054527816,1.2238186890443614,True,5.506124028553797e-11,Coritiba,Sao Paulo,0.9622364676870078,1.0642180398578318,True,1.9499648755957775e-11
Bragantino,Cruzeiro,1.5625238278369549,0.7786004391410735,True,1.0535777408115135e-09,Bragantino,Cruzeiro,1.4924714930567027,0.7877356394778006,True,4.979872018120871e-10
Santos,America MG,1.4173244847455804,0.957180062469258,True,2.4112484229843687e-10,Santos,America MG,1.1331239694341895,0.9150858651079528,True,7.443498491746826e-12
Palmeiras,Corinthians,1.6217410673842392,0.7455409821879662,True,1.0833386129213485e-09,Palmeiras,Corinthians,1.6490169766305633,0.5065542307737612,True,5.995858673218962e-10
Atletico-MG,Athletico-PR,1.5625238278369549,0.7786004391410735,True,1.0535777408115135e-09,Atletico-MG,Athletico-PR,1.5427681537121707,0.591126710888908,True,1.7252178619642998e-12
Internacional,Goias,1.8800952911633404,0.6644860021567107,True,4.587626813501256e-11,Internacional,Goias,1.6553907455467876,0.7154905147213863,True,8.849663103131061e-10
Flamengo RJ,Botafogo RJ,1.9330345550546237,0.7906618810024072,True,6.325339699392839e-10,Flamengo RJ,Botafogo RJ,1.6644844576973026,0.6839785170292866,True,4.6514668686177686e-15
