team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Stade Marocain,Sale,1.4714194576461943,0.7591946759585753,True,1.1729068264493585e-10,Stade Marocain,Sale,1.550693565918411,0.7430463491954216,True,9.794786962125241e-14
Chabab Benguerir,Jeunesse Massira,0.962760988583107,0.8916631186883113,True,5.2538387550921075e-12,Chabab Benguerir,Jeunesse Massira,0.8483335023101027,0.7853437006837848,True,3.698107772968713e-10
Difaa El Jadidi,Stade Marocain,1.238234766986486,0.796330579182833,True,2.1097793065981723e-09,Difaa El Jadidi,Stade Marocain,1.2788568161350078,0.8302252593446089,True,1.8329487664034537e-09
Wydad Fes,Raja Beni Mellal,1.1219722880359306,0.7392660753111084,True,1.9391716673354658e-10,Wydad Fes,Raja Beni Mellal,1.150650257767416,0.7635322025029933,True,2.16911335941039e-10
Meknes,Chabab Atlas Khenifra,0.9352858671137222,0.9094375152774634,True,1.782314231650957e-09,Meknes,Chabab Atlas Khenifra,0.7476211416285371,0.7277676787979646,True,1.1673149918778366e-09
Dcheira,Chabab Benguerir,1.0437319714134776,0.8484296825861785,True,6.531443364288659e-12,Dcheira,Chabab Benguerir,0.9023983249404013,0.7356373992313572,True,1.255662271012974e-09
Chabab Benguerir,Rapide Oued Zem,1.1084316747543983,0.906682638178714,True,7.783888711731832e-12,Chabab Benguerir,Rapide Oued Zem,0.8612199377759273,0.8285454669589097,True,7.180660354176955e-11
Wydad Fes,Stade Marocain,0.8338462343701477,1.092659009683309,True,3.902380700240191e-09,Wydad Fes,Stade Marocain,0.8599668019019167,1.0544180871877376,True,7.455772991882447e-12
USM Oujda,Ittifaq Marrakech,1.306374923628042,0.7043466783686992,True,3.5326600556717766e-11,USM Oujda,Ittifaq Marrakech,1.007106750532347,0.7058518344362537,True,1.1467866674152725e-10
Sale,Meknes,0.9246814703860773,0.8612538030257683,True,8.103475659551163e-11,Sale,Meknes,0.9326727552117883,0.8661414272011855,True,2.7712508463251698e-11
Stade Marocain,Olympique Khouribga,1.0437319714134776,0.8484296825861785,True,6.531443364288659e-12,Stade Marocain,Olympique Khouribga,0.7923476011565441,0.5877747056066451,True,1.2894102759647655e-10
Meknes,USM Oujda,0.9321734264141517,0.8813394251948139,True,8.838358062576802e-10,Meknes,USM Oujda,0.9630533760754265,0.7071407605769839,True,9.363691153547284e-10
Dcheira,Raja Beni Mellal,0.9099089684783809,0.8930062474801987,True,2.2585315416355393e-11,Dcheira,Raja Beni Mellal,0.9367063870220094,0.9196068851220033,True,4.3945722209224665e-12
USM Oujda,Difaa El Jadidi,0.7944233907170893,1.0551354925150551,True,2.091058517858918e-10,USM Oujda,Difaa El Jadidi,0.7259687715049855,0.9601469792664798,True,4.746498500611088e-11
USM Oujda,Sale,1.3266421427440638,0.7118832836274279,True,5.626577263572741e-10,USM Oujda,Sale,1.1376484245217324,0.7164104468095231,True,2.4371717248852714e-10
RAC Casablanca,Dcheira,0.935496529135557,0.8492390312064974,True,7.472751885617953e-11,RAC Casablanca,Dcheira,0.9626779679009739,0.8754468814186007,True,1.6239860124630582e-09
Difaa El Jadidi,Chabab Benguerir,1.251711645594287,0.7135006412750193,True,5.919254540666372e-11,Difaa El Jadidi,Chabab Benguerir,1.1168177487674058,0.6349047562220069,True,1.3060648341893782e-09
