team_home,team_away,home_expectancy_op,away_expectancy_op,success_op,error_op,team_home,team_away,home_expectancy_cls,away_expectancy_cls,success_cls,error_cls
Obolon,Kolos Kovalivka,0.9667841435730525,1.3106840968270237,True,1.6660332286014636e-10,Obolon,Kolos Kovalivka,0.9376779146106452,1.1988099155394072,True,6.138205691775636e-11
Rukh Lviv,FK Zorya Luhansk,0.7344407130236038,1.5625310176923968,True,3.4789435438119262e-09,Rukh Lviv,FK Zorya Luhansk,0.9339911376886258,1.3014717711812283,True,2.1905514949650674e-10
Metalist 1925,Shakhtar Donetsk,0.4392919712688004,2.7166091777661627,True,6.4569105469969585e-12,Metalist 1925,Shakhtar Donetsk,0.46105030016376974,2.474299915774907,True,7.779489972773413e-11
Oleksandriya,Kryvbas,1.205865403535364,0.9103858099791469,True,1.7666921432750825e-09,Oleksandriya,Kryvbas,1.1265184071771088,1.0884992956312562,True,1.3995188461874053e-11
Dyn. Kyiv,Minaj,2.28234275008929,0.5998128409721276,True,7.468764288113301e-11,Dyn. Kyiv,Minaj,2.881425018305353,0.391997305335274,True,6.332659642047889e-09
Veres-Rivne,Shakhtar Donetsk,0.8118817241861216,2.1361396502005,True,3.199789177414081e-11,Veres-Rivne,Shakhtar Donetsk,0.5145892993736504,2.495067546627624,True,2.0149573038150405e-10
Oleksandriya,Metalist 1925,1.6385206713224088,0.7893430134760567,True,5.075078705192036e-13,Oleksandriya,Metalist 1925,1.4537131941787564,0.8256205909885748,True,1.2622348516210123e-10
Minaj,LNZ Cherkasy,1.270934088102841,1.0884352390503922,True,7.745858631974038e-14,Minaj,LNZ Cherkasy,0.9936110833362068,1.250865091634351,True,8.36759294743494e-11
FK Zorya Luhansk,Kryvbas,1.8835518739843211,0.7523210722672939,True,8.697356868061591e-12,FK Zorya Luhansk,Kryvbas,1.3554273356431354,0.9518355992164984,True,7.203739135625246e-12
Dnipro-1,Zhytomyr,2.0515474040580357,0.9760316396239211,True,8.555057153047143e-10,Dnipro-1,Zhytomyr,1.4698329706468856,0.8756815046140349,True,2.294886846731729e-10
Rukh Lviv,Vorskla Poltava,0.9470193080261403,1.0634261507244946,True,1.9555365940148046e-11,Rukh Lviv,Vorskla Poltava,1.2973681037787632,0.8575426924985671,True,6.899177878268908e-12
Kolos Kovalivka,Ch. Odessa,1.028809725084811,1.0107836200095317,True,1.221985185662924e-11,Kolos Kovalivka,Ch. Odessa,0.9498666263247917,0.9427905427961294,True,8.689282028554729e-12
Zhytomyr,Rukh Lviv,1.6298836680633402,0.8224688400184261,True,1.241218782274126e-11,Zhytomyr,Rukh Lviv,1.4084220287406597,0.9346916797471803,True,9.175669756771139e-10
Kolos Kovalivka,Veres-Rivne,1.3314105518839592,0.9800079786802649,True,3.3917926085510155e-09,Kolos Kovalivka,Veres-Rivne,1.1046508431225293,0.7327476682378152,True,2.918217546822002e-11
Ch. Odessa,Obolon,1.391875307001614,0.7852284153753072,True,1.2810271385514804e-10,Ch. Odessa,Obolon,1.1877546095313276,0.8182442190334386,True,5.6891942608403315e-12
Minaj,Dnipro-1,0.8806303997909246,2.5242494228663834,True,1.1394749810680147e-10,Minaj,Dnipro-1,0.6486664414731255,1.970935573088097,True,1.4989499033738826e-09
Vorskla Poltava,FK Zorya Luhansk,1.0352237172672865,1.2755848688671847,True,5.975177324028672e-11,Vorskla Poltava,FK Zorya Luhansk,1.1901707378720756,1.3937164320145206,True,1.2668506571628157e-13
Kryvbas,LNZ Cherkasy,1.3445369648816228,0.8902180863654888,True,2.2654791337229817e-11,Kryvbas,LNZ Cherkasy,1.3951385364768862,0.7344595435825055,True,4.7023983030436054e-11
Shakhtar Donetsk,Oleksandriya,2.369594334249496,0.6071186061206894,True,5.481808094982087e-11,Shakhtar Donetsk,Oleksandriya,1.9551143207854782,0.8131423190860646,True,1.5812339966335604e-10
FK Zorya Luhansk,Oleksandriya,1.765623299386838,1.1118843167896983,True,2.526895324055291e-10,FK Zorya Luhansk,Oleksandriya,1.0686517526885788,1.0953085952764987,True,2.067667934577476e-11
LNZ Cherkasy,Zhytomyr,1.0362642755509488,1.2170292233287858,True,5.470063384402885e-11,LNZ Cherkasy,Zhytomyr,0.8031806523900573,1.1152709463458839,True,1.8054064054212925e-11
Veres-Rivne,Vorskla Poltava,1.1189652110092019,1.1363708525427623,True,5.941973354549829e-09,Veres-Rivne,Vorskla Poltava,1.0736486179789142,1.144375303014404,True,2.919224131832277e-11
Rukh Lviv,Kolos Kovalivka,1.1044836176041355,0.8415606283308846,True,1.2331290650825356e-11,Rukh Lviv,Kolos Kovalivka,1.1060599966103843,0.8123869934674117,True,1.3591664339927358e-10
Metalist 1925,Minaj,1.2041290393818733,0.9493867526052114,True,1.040554704320738e-09,Metalist 1925,Minaj,0.926269557160833,0.8900987904569528,True,9.380663435833128e-10
Dnipro-1,Obolon,2.303981624489562,0.9311309061253763,True,2.78425636949437e-10,Dnipro-1,Obolon,1.9380090022228158,0.7109701818974167,True,4.1062950562557575e-11
Kryvbas,Shakhtar Donetsk,0.8782523738102315,2.1884190466624296,True,1.0100634122740412e-11,Kryvbas,Shakhtar Donetsk,0.8556428372014785,1.7234967566272659,True,3.022364154547907e-09
Ch. Odessa,Dyn. Kyiv,1.051552591683977,2.09685028613563,True,8.222461939164119e-14,Ch. Odessa,Dyn. Kyiv,0.7587430814820649,2.1124697081717128,True,9.2237452849204e-09
Oleksandriya,Zhytomyr,1.312594529097457,0.846566571874688,True,1.661046784304231e-11,Oleksandriya,Zhytomyr,1.1723973729091512,0.8322068107591549,True,6.0482010430736555e-12
LNZ Cherkasy,Metalist 1925,1.1649658305676884,0.8855308762850884,True,6.446302501212187e-12,LNZ Cherkasy,Metalist 1925,0.9716080514185093,0.7609337278889479,True,1.5049660569225315e-09
Kolos Kovalivka,Shakhtar Donetsk,0.7529100938183133,2.0259635399792466,True,4.38062329783007e-10,Kolos Kovalivka,Shakhtar Donetsk,0.6428784296197597,2.015105742381817,True,4.969490176255263e-10
Minaj,FK Zorya Luhansk,0.8975729277886089,1.8709331830534162,True,2.763581373886828e-10,Minaj,FK Zorya Luhansk,0.9247216046811458,1.5275619025584493,True,7.227545691189364e-10
Vorskla Poltava,Ch. Odessa,1.2836205457495296,0.9364878059645879,True,7.348144629385627e-10,Vorskla Poltava,Ch. Odessa,1.2184625767840367,1.306779822698701,True,2.4094960427854094e-12
Veres-Rivne,Ch. Odessa,1.1123680487164331,1.126764537991268,True,1.8621602202031284e-11,Veres-Rivne,Ch. Odessa,1.103209003007232,1.3216981236408625,True,4.082149658696811e-11
Zhytomyr,Obolon,1.3978755232721571,0.9536359938606218,True,5.255235443212678e-12,Zhytomyr,Obolon,1.5446460326044789,0.7802601290561687,True,3.337038566581982e-13
Vorskla Poltava,Oleksandriya,1.2441426231245747,1.188474269969476,True,7.306061543515588e-11,Vorskla Poltava,Oleksandriya,1.078182615747565,1.1214798360268408,True,2.454905253865012e-11
Minaj,Shakhtar Donetsk,0.6576890818257087,2.4038795240558195,True,3.957373225741565e-10,Minaj,Shakhtar Donetsk,0.5454627000516404,2.3695331783995193,True,1.1016638642728873e-12
Dnipro-1,LNZ Cherkasy,1.809246813247673,0.6408551899953044,True,4.736856328352489e-10,Dnipro-1,LNZ Cherkasy,1.7995989000912338,0.7680510701980181,True,1.689704926586359e-09
Rukh Lviv,Metalist 1925,1.4647553712637174,0.7226932879841548,True,3.5340520744629507e-11,Rukh Lviv,Metalist 1925,1.648763753441006,0.6333515881442635,True,2.2610224592818783e-14
Kolos Kovalivka,Kryvbas,1.0078322672442916,0.8952059049627601,True,8.507919683215792e-12,Kolos Kovalivka,Kryvbas,0.8306990950447813,0.8390649212582861,True,4.760953201578399e-10
Metalist 1925,FK Zorya Luhansk,0.9336748473928859,1.6250918341062086,True,3.938653240363779e-09,Metalist 1925,FK Zorya Luhansk,0.8724229842189232,1.350919688012261,True,6.32448862949131e-10
